Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	tree_length
0	-92.3505	-253.5679	161.2174	0.1216628	0.592196	2.296817
6	-96.7943	-257.8623	161.068	0.1118358	0.5882791	2.401626
12	-98.74568	-260.1849	161.4392	0.04683039	0.4050974	2.401626
18	-105.2068	-266.3312	161.1244	0.1924462	0.4330279	2.475216
24	-94.78292	-256.9969	162.2139	0.6310028	0.2618436	1.709054
30	-94.48429	-256.6982	162.2139	0.6310028	0.2618436	1.709054
36	-99.60023	-261.8142	162.2139	0.6310028	0.2618436	1.709054
42	-99.40632	-260.6521	161.2458	0.1953269	0.5855311	2.23764
48	-100.7242	-262.5182	161.7941	0.4907938	0.6342007	1.618967
54	-96.74723	-258.9612	162.2139	0.6310028	0.2618436	1.709054
60	-93.75144	-256.2748	162.5233	0.5920075	0.4626501	1.17848
66	-95.51882	-258.016	162.4972	0.7820958	0.4747396	1.007842
72	-93.84625	-256.4005	162.5543	0.6094029	0.4119049	1.216077
78	-94.61978	-257.2438	162.624	1.131552	0.1062739	1.404677
84	-89.81883	-252.0328	162.2139	0.6310028	0.2618436	1.709054
90	-87.58398	-249.7979	162.2139	0.6310028	0.2618436	1.709054
96	-85.68733	-247.9013	162.2139	0.6310028	0.2618436	1.709054
102	-82.28137	-244.4953	162.2139	0.6310028	0.2618436	1.709054
108	-84.21138	-246.4253	162.2139	0.6310028	0.2618436	1.709054
114	-84.58056	-246.7945	162.2139	0.6310028	0.2618436	1.709054
120	-83.1661	-245.38	162.2139	0.6310028	0.2618436	1.709054
126	-83.16216	-245.3761	162.2139	0.6310028	0.2618436	1.709054
132	-97.34171	-259.1822	161.8405	0.3260411	0.4962247	1.84968
138	-92.02032	-253.2232	161.2029	0.7895974	0.7735955	1.69871
144	-88.105	-250.3189	162.2139	0.6310028	0.2618436	1.709054
150	-86.2032	-248.4171	162.2139	0.6310028	0.2618436	1.709054
156	-86.68185	-248.8958	162.2139	0.6310028	0.2618436	1.709054
162	-88.45415	-250.6681	162.2139	0.6310028	0.2618436	1.709054
168	-86.9284	-249.1423	162.2139	0.6310028	0.2618436	1.709054
174	-87.6143	-249.8282	162.2139	0.6310028	0.2618436	1.709054
180	-89.8311	-252.045	162.2139	0.6310028	0.2618436	1.709054
186	-84.82418	-247.0381	162.2139	0.6310028	0.2618436	1.709054
192	-83.49365	-245.7076	162.2139	0.6310028	0.2618436	1.709054
198	-81.16246	-243.3764	162.2139	0.6310028	0.2618436	1.709054
204	-83.64536	-245.8593	162.2139	0.6310028	0.2618436	1.709054
210	-87.75601	-249.97	162.2139	0.6310028	0.2618436	1.709054
